<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220922,000000,666.1404946,1315.3400000,663.9330433,1315.3400000,4884
20220923,000000,668.7099068,1307.5200000,658.3353954,1307.5200000,4868
20220926,000000,662.9083373,1293.7000000,657.3922580,1293.7000000,4843
20220927,000000,663.7189256,1291.8600000,655.9189244,1291.8600000,4872
20220928,000000,662.8216706,1321.3600000,662.8216706,1321.3600000,4882
20220929,000000,672.0032406,1308.8800000,662.7248078,1308.8800000,4873
20220930,000000,667.8483380,1291.0800000,658.0142189,1291.0800000,4858
20221003,000000,660.2624545,1317.7500000,660.2624545,1317.7500000,4874
20221004,000000,677.5804964,1349.1700000,676.6322610,1349.1700000,4850
20221005,000000,683.0506933,1352.9000000,680.3742223,1352.9000000,4858
20221006,000000,687.9244196,1336.4200000,679.4718692,1336.4200000,4902
20221007,000000,678.4522612,1306.4500000,662.4138274,1306.4500000,4894
20221010,000000,667.8177498,1296.8400000,658.8706896,1296.8400000,4901
20221011,000000,660.3950036,1303.8500000,658.0193169,1303.8500000,4893
20221012,000000,1306.3500000,1314.0400000,661.5930430,1297.8000000,4874
20221013,000000,651.6008846,1326.1400000,650.7138256,1326.1400000,4780
20221014,000000,678.3452024,1313.5400000,669.1228480,1313.5400000,4823
20221017,000000,673.5275546,1337.7400000,673.5275546,1337.7400000,4893
20221018,000000,691.1412828,1345.1800000,682.7142227,1345.1800000,4896
20221019,000000,685.6863800,1324.3800000,669.7601030,1324.3800000,4906
20221020,000000,675.2659862,1313.7000000,668.6436323,1313.7000000,4869
20221021,000000,668.4855930,1341.1600000,665.2942200,1341.1600000,4759
20221024,000000,689.6934394,1364.5500000,689.0510864,1364.5500000,4887
20221025,000000,694.4346166,1377.6900000,694.4346166,1377.6900000,4881
20221026,000000,704.7326574,1393.1500000,704.4063829,1393.1500000,4880
20221027,000000,709.9530504,1383.8700000,705.0232457,1383.8700000,4888
20221028,000000,706.5118734,1407.5500000,704.4369711,1407.5500000,4890
20221031,000000,715.6067768,1407.7800000,712.7365802,1406.4600000,4889
20221101,000000,718.6299145,1407.8600000,710.3761877,1407.8600000,4863
20221102,000000,717.2330515,1406.8900000,705.6146184,1384.3000000,4716
20221103,000000,699.7620684,1377.8800000,695.0871658,1377.8800000,4900
20221104,000000,706.7412852,1384.8000000,695.9538326,1384.8000000,4835
20221107,000000,706.8840303,1398.1500000,704.8805006,1398.1500000,4884
20221108,000000,712.8130508,1415.0500000,708.4134423,1404.5600000,4878
20221109,000000,715.0408943,1389.1200000,707.3836382,1389.1200000,4891
20221110,000000,723.8401114,1428.0600000,716.1879533,1428.0600000,4886
20221111,000000,726.7714844,1412.5600000,711.3448153,1412.5600000,4878
20221114,000000,721.6683463,1411.1800000,719.4252087,1411.1800000,4894
20221115,000000,722.2087386,1412.0000000,713.9091294,1412.0000000,4880
20221116,000000,721.8416797,1408.3800000,717.1667770,1408.3800000,4907
20221117,000000,713.4808941,1406.3900000,711.3550114,1406.3900000,4910
20221118,000000,718.5279537,1423.1900000,718.5279537,1423.1900000,4882
20221121,000000,725.3848175,1422.5100000,723.2844250,1422.5100000,4916
20221122,000000,727.1436413,1435.3700000,726.5522686,1435.3700000,4916
20221123,000000,732.2569754,1440.9800000,730.4879555,1440.9800000,4911
20221125,000000,736.1824662,1449.6800000,735.8103093,1449.6800000,2759
20221128,000000,737.0287408,1438.4000000,731.9918773,1438.4000000,4909
20221129,000000,732.2008970,1434.8400000,728.0001120,1434.8400000,4913
20221130,000000,734.3930542,1472.6500000,729.7334456,1472.6500000,4865
20221201,000000,753.2150178,1476.7700000,748.7032524,1476.7700000,4901
20221202,000000,745.8126638,1481.1800000,745.8126638,1481.1800000,4891
20221205,000000,1477.0800000,1477.0800000,745.0428597,1464.9500000,4902
20221206,000000,745.9146246,1452.1100000,736.6769761,1452.1100000,4914
20221207,000000,740.7605061,747.9436445,740.7605061,746.3275658,4902
20221208,000000,747.1993306,753.8828611,745.8126638,753.1232531,4903
20221209,000000,751.6193313,754.1989396,743.1769771,743.3758006,4905
20221212,000000,744.7522714,751.7314882,744.6350165,751.6907039,4913
20221213,000000,762.5495291,763.8189410,752.2514883,754.5659984,2698
20221214,000000,753.5565865,761.3209014,749.1314878,755.2083515,4870
20221215,000000,751.8334490,751.8334490,738.6499176,740.8624669,4906
20221216,000000,735.9734466,736.1722701,726.8734452,731.1812890,4894
20221219,000000,730.5338379,731.4616812,724.4416801,727.7554061,4906
20221220,000000,727.3985433,730.4318771,723.5699152,727.9644257,4908
20221221,000000,731.6401126,739.7001138,729.8761907,737.5385448,4902
20221222,000000,734.6173679,736.5648192,726.9091314,736.3863878,4909
20221223,000000,734.8875640,736.7585447,731.1761909,736.2436427,4908
20221227,000000,737.6557998,737.8546233,731.3903086,733.7150148,4915
20221228,000000,734.6326620,739.4910942,728.8514847,729.1420730,4915
20221229,000000,730.6001124,741.2958003,730.6001124,737.5028586,4917
20221230,000000,736.5444270,736.5444270,727.7350139,735.4789367,4907
20230103,000000,735.1883484,738.0942312,727.3373668,732.7565833,4894
20230104,000000,734.3624659,738.9252117,730.6001124,735.4993288,4882
20230105,000000,731.7777596,732.6648186,725.2777586,728.6322690,4895
20230106,000000,733.0216814,736.1059956,723.6208956,734.5612895,4907
20230109,000000,735.2801131,735.5146230,721.6173659,722.4738366,4903
20230110,000000,723.5648172,729.9475633,721.7754052,729.2644259,4911
20230111,000000,730.1769751,733.9546227,726.7969746,733.8832502,4909
20230112,000000,731.9256028,734.3522698,723.8859937,731.7471714,4903
20230113,000000,730.2330535,737.3244272,728.5761905,735.3107014,4905
20230117,000000,734.2910934,735.9530544,730.8805046,731.7624655,4908
20230118,000000,731.9663871,733.7710933,721.3114835,721.8110914,4897
20230119,000000,720.3428559,725.9557980,720.1440324,723.1263858,4913
20230120,000000,723.7942290,727.6279551,719.6954048,727.5922688,4916
